year,week,total.specimens,percent.positive,cough_medicine,flu_clinic,flu_shot,flu_vaccine,flu,influenza,oseltamivir,relenza,tamiflu,zanamivir,median_tmax,median_tmin,median_t,total_prcp
2010,40,54.0,0.0,55.125,120.71808510638296,85.20710059171599,44.61538461538462,17.790697674418606,35.0,18.0,0.0,3.333333333333333,0.0,63.0,50.0,56.5,0.61
2010,41,57.0,1.75,55.125,165.6914893617021,47.92899408284024,55.384615384615394,20.75581395348837,29.0,18.0,0.0,3.333333333333333,0.0,64.0,44.0,54.0,1.1
2010,42,71.0,1.41,81.15625,80.47872340425532,76.33136094674556,32.30769230769232,16.80232558139535,14.0,18.0,0.0,2.0,0.0,61.0,40.0,50.5,0.04
2010,43,77.0,2.6,53.59375,89.0,53.254437869822496,64.61538461538464,14.825581395348838,14.0,89.99999999999999,0.0,2.0,0.0,71.0,49.0,60.0,0.14
2010,44,68.0,0.0,49.0,78.11170212765956,37.278106508875744,63.07692307692307,14.825581395348838,28.0,18.0,0.0,3.333333333333333,0.0,52.0,36.0,44.0,1.3
2010,45,64.0,1.56,18.0,0.0,53.97590361445785,19.0,14.56,14.222222222222221,0.0,0.0,2.0,0.0,56.0,35.0,45.5,0.4
2010,46,84.0,3.57,17.485714285714284,0.0,42.16867469879518,19.0,15.6,14.222222222222221,0.0,0.0,2.0,0.0,55.0,43.0,49.0,1.32
2010,47,79.0,2.53,19.542857142857144,0.0,21.927710843373493,20.357142857142858,13.52,15.238095238095234,0.0,0.0,2.0,0.0,48.0,33.0,40.5,0.16
2010,48,97.0,3.09,16.97142857142857,0.0,21.927710843373493,17.642857142857142,8.32,20.31746031746032,0.0,0.0,2.0,0.0,46.0,29.0,37.5,0.9
2010,49,112.0,20.54,69.63562753036437,0.0,23.44186046511628,22.0,10.476190476190476,12.38095238095238,0.0,0.0,1.8823529411764703,0.0,34.0,23.0,28.5,0.0
2010,50,110.0,19.09,47.35222672064777,0.0,9.116279069767442,62.85714285714285,7.6190476190476195,32.38095238095238,0.0,0.0,1.0,0.0,36.0,18.0,27.0,1.8
2010,51,143.0,31.47,55.012145748987855,0.0,16.930232558139533,25.142857142857146,9.523809523809524,15.238095238095234,0.0,0.0,1.0,0.0,36.0,26.0,31.0,0.0
2010,52,208.0,49.04,43.0,0.0,6.511627906976744,22.0,12.38095238095238,15.0,0.0,0.0,2.117647058823529,0.0,37.0,22.0,29.5,0.16
2011,1,273.0,45.05,76.5,12.0,22.222222222222218,28.33333333333333,15.714285714285715,17.886178861788622,0.0,0.0,10.0,0.0,36.0,23.0,29.5,0.17
2011,2,265.0,38.49,51.0,12.0,9.722222222222221,28.33333333333333,12.346938775510207,21.95121951219512,0.0,0.0,4.0,0.0,30.0,19.0,24.5,0.54
2011,3,276.0,51.09,51.0,12.0,4.166666666666667,17.0,8.979591836734693,32.52032520325203,0.0,0.0,4.0,0.0,31.0,19.0,25.0,0.75
2011,4,239.0,41.84,76.5,12.0,5.5555555555555545,28.33333333333333,11.224489795918366,21.13821138211382,0.0,0.0,5.0,0.0,31.0,10.0,20.5,0.5
2011,5,287.0,45.99,51.0,60.0,8.333333333333334,17.0,6.7346938775510194,6.5040650406504055,0.0,0.0,5.0,0.0,28.0,14.0,21.0,1.05
2011,6,291.0,42.96,21.281045751633986,13.0,3.2,7.0,11.428571428571427,6.2608695652173925,0.0,0.0,6.315789473684211,0.0,35.0,13.0,24.0,0.26
2011,7,404.0,48.27,31.92156862745098,13.0,6.4,14.0,7.6190476190476195,4.521739130434782,0.0,0.0,6.315789473684211,0.0,51.0,23.0,37.0,0.0
2011,8,363.0,49.59,32.888888888888886,13.0,3.2,14.0,9.523809523809524,9.391304347826088,0.0,0.0,5.052631578947368,0.0,38.0,15.0,26.5,1.53
2011,9,326.0,42.02,61.90849673202614,13.0,3.2,7.0,11.428571428571427,11.826086956521738,0.0,0.0,6.315789473684211,0.0,42.0,25.0,33.5,0.79
2011,10,322.0,36.34,33.18857142857143,0.0,4.0,10.0,10.8,51.42857142857143,0.0,100.0,10.909090909090908,0.0,49.0,34.0,41.5,3.37
2011,11,316.0,31.65,11.565714285714286,0.0,4.0,10.0,8.4,29.774436090225567,0.0,100.0,5.8181818181818175,0.0,47.0,30.0,38.5,0.39
2011,12,297.0,25.25,21.622857142857146,0.0,4.0,20.0,9.6,15.338345864661655,0.0,100.0,7.272727272727272,0.0,44.0,31.0,37.5,0.19
2011,13,250.0,21.6,21.622857142857146,0.0,4.0,20.0,7.2,23.45864661654136,0.0,100.0,6.0,0.0,47.0,32.0,39.5,0.4
2011,14,188.0,18.62,35.0,13.0,2.6666666666666665,11.0,8.347826086956523,10.636363636363637,0.0,0.0,18.666666666666668,0.0,57.0,36.0,46.5,0.31
2011,15,162.0,14.81,33.40909090909091,13.0,2.6666666666666665,44.0,8.347826086956523,26.0,0.0,0.0,9.333333333333334,0.0,61.0,42.0,51.5,2.22
2011,16,147.0,14.97,36.59090909090909,13.0,2.0,11.0,3.1304347826086962,13.0,0.0,0.0,7.0,0.0,56.0,43.0,49.5,1.22
2011,17,146.0,6.16,35.0,52.0,2.6666666666666665,11.0,4.173913043478262,15.363636363636365,0.0,0.0,7.0,0.0,72.0,55.0,63.5,0.22
2011,18,123.0,0.81,19.340659340659343,13.0,2.0,0.0,4.545454545454545,18.28125,0.0,0.0,1.0,100.0,70.0,43.0,56.5,0.43
2011,19,115.0,0.0,16.0,13.0,10.0,0.0,5.454545454545454,19.6875,0.0,0.0,1.0,100.0,72.0,52.0,62.0,0.11
2011,20,132.0,0.0,19.340659340659343,65.0,2.0,0.0,2.727272727272727,12.65625,0.0,0.0,5.0,100.0,68.0,53.0,60.5,2.73
2011,21,118.0,2.54,20.21978021978022,13.0,2.0,0.0,3.636363636363636,12.65625,0.0,0.0,1.0,100.0,81.0,57.0,69.0,0.29
2011,22,130.0,0.0,21.098901098901102,13.0,2.0,0.0,3.636363636363636,26.71875,0.0,0.0,1.0,100.0,84.0,66.0,75.0,0.74
2011,23,94.0,0.0,18.802919708029197,0.0,0.0,0.0,4.8,6.0,0.0,0.0,0.0,0.0,86.0,61.0,73.5,1.94
2011,24,104.0,0.0,54.77372262773723,0.0,0.0,0.0,2.4,6.0,0.0,0.0,0.0,0.0,75.0,57.0,66.0,1.86
2011,25,108.0,0.0,17.985401459854018,0.0,0.0,0.0,2.4,18.0,0.0,0.0,0.0,0.0,81.0,59.0,70.0,1.6
2011,26,,,20.437956204379567,0.0,0.0,0.0,2.4,10.0,0.0,0.0,0.0,0.0,83.0,64.0,73.5,0.03
2011,27,,,8.0,0.0,0.0,32.75862068965517,1.0,3.79746835443038,0.0,0.0,0.0,0.0,88.0,67.0,77.5,0.73
2011,28,14.0,0.0,8.0,0.0,0.0,32.75862068965517,3.0,6.0,0.0,0.0,0.0,0.0,89.0,63.0,76.0,0.06
2011,29,,,20.0,0.0,0.0,19.0,3.0,7.215189873417722,0.0,0.0,0.0,0.0,92.0,72.0,82.0,0.01
2011,30,,,20.0,0.0,0.0,29.48275862068965,1.0,8.734177215189874,0.0,0.0,0.0,0.0,85.0,67.0,76.0,0.6
2011,31,,,8.0,0.0,0.0,19.0,2.0,10.253164556962023,0.0,0.0,0.0,0.0,87.0,68.0,77.5,0.62
2011,32,,,16.355555555555554,0.0,2.6666666666666665,9.0,2.1333333333333333,14.254545454545456,0.0,0.0,1.0,0.0,84.0,68.0,76.0,1.92
2011,33,,,8.0,0.0,2.6666666666666665,9.257142857142858,4.266666666666667,18.327272727272728,0.0,0.0,1.0,0.0,84.0,65.0,74.5,1.34
2011,34,,,15.644444444444444,0.0,3.555555555555556,26.742857142857147,6.4,13.236363636363635,0.0,0.0,4.0,0.0,81.0,66.0,73.5,1.34
2011,35,,,8.0,0.0,7.111111111111112,9.0,3.2,10.181818181818182,0.0,0.0,1.0,0.0,82.0,60.0,71.0,3.14
2011,36,,,22.0,24.0,5.8352941176470585,38.04878048780488,5.5,24.96,0.0,100.0,1.0,0.0,82.0,61.0,71.5,3.53
2011,37,,,29.65217391304348,24.615384615384613,35.01176470588236,17.5609756097561,9.9,7.68,0.0,100.0,1.0,0.0,79.0,59.0,69.0,0.01
2011,38,,,39.21739130434783,48.0,37.92941176470588,23.414634146341466,13.2,24.0,0.0,100.0,1.0,0.0,75.0,58.0,66.5,1.57
2011,39,10.0,0.0,19.130434782608692,23.384615384615387,45.22352941176471,40.97560975609756,15.4,15.36,0.0,100.0,1.0,0.0,79.0,66.0,72.5,1.41
2011,40,,,50.22346368715084,16.50943396226415,81.72972972972974,82.24137931034483,20.25,11.73913043478261,0.0,0.0,3.0,0.0,67.0,46.0,56.5,0.72
2011,41,11.0,9.09,16.201117318435756,23.11320754716981,68.10810810810811,36.55172413793103,15.75,18.0,0.0,0.0,3.0,0.0,72.0,54.0,63.0,2.16
2011,42,,,32.40223463687151,32.193396226415096,61.2972972972973,43.862068965517246,20.25,31.30434782608696,0.0,0.0,3.0,0.0,66.0,52.0,59.0,0.85
2011,43,,,25.11173184357542,82.54716981132076,64.70270270270271,45.68965517241379,19.125,16.630434782608695,0.0,0.0,3.0,0.0,53.0,38.0,45.5,1.73
2011,44,97.0,0.0,21.061452513966483,20.63679245283019,39.162162162162154,56.6551724137931,14.625,30.326086956521745,0.0,0.0,15.0,0.0,52.0,29.0,40.5,0.0
2011,45,138.0,0.0,40.0,38.95,30.3728813559322,36.0,11.255813953488374,18.07058823529412,0.0,0.0,3.0,0.0,61.0,38.0,49.5,0.54
2011,46,123.0,0.0,38.66666666666666,38.95,24.677966101694924,36.0,11.255813953488374,12.047058823529413,0.0,0.0,2.6666666666666665,0.0,58.0,37.0,47.5,0.83
2011,47,124.0,0.0,26.0,86.1,30.3728813559322,13.5,10.232558139534882,13.552941176470588,0.0,0.0,3.333333333333333,0.0,55.0,38.0,46.5,1.34
2011,48,128.0,0.0,25.33333333333333,41.0,26.576271186440678,34.5,11.255813953488374,20.32941176470588,0.0,0.0,6.0,0.0,55.0,33.5,44.25,0.87
2011,49,144.0,0.0,16.88888888888889,22.0,23.771428571428572,32.34042553191489,9.529411764705884,37.4,0.0,0.0,1.0,0.0,51.0,30.0,40.5,3.02
2011,50,153.0,0.0,16.88888888888889,22.0,20.114285714285714,11.914893617021274,8.470588235294116,33.0,0.0,0.0,1.0,0.0,47.0,27.0,37.0,0.05
2011,51,164.0,0.0,17.777777777777782,11.0,14.628571428571426,13.617021276595745,7.411764705882352,17.6,0.0,0.0,4.0,0.0,47.0,32.0,39.5,0.68
2011,52,163.0,0.61,28.444444444444446,11.0,5.485714285714287,22.127659574468087,10.588235294117649,22.0,0.0,0.0,1.0,0.0,43.0,25.0,34.0,0.81
2012,1,197.0,0.0,39.6484375,10.0,11.428571428571427,8.085106382978722,9.0,4.16,0.0,0.0,1.6666666666666667,0.0,50.0,27.0,38.5,0.08
2012,2,205.0,0.98,49.21875,10.0,7.142857142857142,2.9787234042553186,9.0,13.52,0.0,0.0,1.0,0.0,44.0,28.0,36.0,0.8
2012,3,204.0,0.98,35.0,10.0,8.571428571428571,2.9787234042553186,9.0,15.08,0.0,0.0,1.6666666666666667,0.0,32.0,17.0,24.5,0.34
2012,4,222.0,2.25,36.9140625,10.0,5.7142857142857135,2.9787234042553186,10.125,15.08,0.0,0.0,1.6666666666666667,0.0,44.0,34.0,39.0,0.82
2012,5,127.0,3.94,49.21875,10.0,7.142857142857142,2.9787234042553186,7.875,17.16,0.0,0.0,1.0,0.0,45.0,30.0,37.5,0.0
2012,6,177.0,2.26,18.823529411764707,11.0,2.1333333333333333,16.0,7.17948717948718,38.49504950495049,9.0,88.0,8.0,0.0,47.0,25.0,36.0,0.0
2012,7,177.0,2.82,36.601307189542474,11.0,6.4,17.92,12.307692307692307,29.940594059405946,9.0,352.0,2.0,0.0,44.0,28.0,36.0,0.11
2012,8,158.0,2.53,57.51633986928105,11.0,5.333333333333333,17.92,13.333333333333336,16.03960396039604,9.0,88.0,2.0,0.0,45.0,32.0,38.5,0.55
2012,9,192.0,5.21,47.058823529411775,44.0,2.1333333333333333,28.16,7.17948717948718,23.52475247524752,9.0,88.0,2.0,0.0,42.0,27.0,34.5,0.97
2012,10,186.0,9.14,26.35294117647059,0.0,7.111111111111112,15.0,6.0,15.172413793103447,0.0,87.0,3.0,0.0,45.0,32.0,38.5,0.13
2012,11,187.0,16.04,17.88235294117647,0.0,4.0,20.869565217391305,8.4,19.2183908045977,0.0,87.0,3.0,0.0,59.0,41.0,50.0,0.04
2012,12,226.0,20.8,17.88235294117647,0.0,5.333333333333333,20.869565217391305,4.8,27.310344827586214,0.0,87.0,3.0,0.0,74.0,50.0,62.0,0.0
2012,13,180.0,15.56,17.88235294117647,0.0,3.555555555555556,18.26086956521739,4.8,26.298850574712645,0.0,348.0,3.0,0.0,53.0,37.0,45.0,0.31
2012,14,183.0,15.85,23.75,0.0,3.0,5.0,6.9230769230769225,9.065934065934067,10.0,0.0,1.9047619047619049,0.0,56.0,33.0,44.5,0.1
2012,15,234.0,20.51,73.75,0.0,4.0,6.666666666666668,8.076923076923077,7.252747252747253,10.0,0.0,2.0,0.0,61.0,41.0,51.0,0.07
2012,16,220.0,20.0,24.0,0.0,3.0,6.666666666666668,5.769230769230768,9.670329670329672,10.0,0.0,4.285714285714286,0.0,75.0,55.0,65.0,0.01
2012,17,195.0,16.41,22.5,0.0,2.0,5.0,4.615384615384615,9.065934065934067,10.0,0.0,1.9047619047619049,0.0,60.0,41.0,50.5,2.72
2012,18,151.0,13.25,24.0,0.0,2.0,11.666666666666664,4.615384615384615,19.945054945054945,10.0,0.0,1.9047619047619049,0.0,61.0,48.0,54.5,0.71
2012,19,157.0,3.82,15.567567567567568,0.0,6.545454545454546,6.533333333333332,4.266666666666667,27.86666666666667,9.0,0.0,4.0,0.0,68.0,49.0,58.5,0.78
2012,20,189.0,5.29,16.0,0.0,3.0,14.0,4.266666666666667,13.933333333333335,9.0,0.0,4.0,0.0,73.0,53.0,63.0,0.85
2012,21,124.0,5.65,32.0,0.0,2.1818181818181817,7.0,3.2,13.933333333333335,9.0,0.0,2.0,0.0,78.0,60.0,69.0,0.49
2012,22,145.0,4.83,16.432432432432428,0.0,3.272727272727273,7.466666666666668,4.266666666666667,20.266666666666666,9.0,0.0,2.0,0.0,80.0,63.0,71.5,2.17
2012,23,120.0,0.83,40.72727272727273,0.0,1.0,5.0,4.9230769230769225,18.70769230769231,0.0,0.0,0.0,0.0,76.0,53.0,64.5,0.22
2012,24,121.0,0.0,24.0,0.0,3.0,20.0,4.9230769230769225,22.64615384615385,0.0,0.0,0.0,0.0,77.0,60.0,68.5,0.86
2012,25,102.0,0.98,27.63636363636364,0.0,1.0,5.0,3.692307692307693,14.769230769230768,0.0,0.0,0.0,0.0,86.0,64.0,75.0,1.34
2012,26,112.0,0.0,27.63636363636364,0.0,1.0,5.0,2.4615384615384617,7.876923076923077,0.0,0.0,0.0,0.0,84.0,61.0,72.5,0.63
2012,27,107.0,0.0,10.0,11.0,17.5,13.333333333333336,4.0,20.512820512820515,0.0,0.0,0.0,0.0,90.0,68.0,79.0,0.27
2012,28,98.0,1.02,10.0,11.0,5.0,4.0,3.0,10.256410256410255,0.0,0.0,0.0,0.0,89.0,66.0,77.5,0.0
2012,29,88.0,0.0,16.666666666666668,11.0,5.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,87.0,70.0,78.5,0.7
2012,30,100.0,0.0,8.333333333333334,11.0,5.0,4.0,3.0,8.974358974358974,0.0,0.0,0.0,0.0,85.0,68.0,76.5,2.49
2012,31,121.0,0.0,25.0,11.0,7.5,6.666666666666668,4.0,10.256410256410255,0.0,0.0,0.0,0.0,84.0,66.0,75.0,0.49
2012,32,99.0,0.0,52.0,11.0,6.0,9.043478260869565,6.666666666666668,8.0,0.0,0.0,1.0,0.0,85.0,71.0,78.0,3.18
2012,33,111.0,0.9,26.0,11.0,6.0,16.956521739130434,4.0,5.333333333333333,0.0,0.0,1.0,0.0,85.0,65.0,75.0,1.28
2012,34,107.0,0.0,26.0,11.0,10.0,13.0,5.333333333333333,10.666666666666666,0.0,0.0,1.0,0.0,83.0,63.0,73.0,0.0
2012,35,98.0,1.02,52.0,44.0,10.0,26.0,8.0,6.0,0.0,0.0,1.0,0.0,86.0,61.0,73.5,0.19
2012,36,104.0,0.0,16.229508196721312,25.21186440677966,6.944444444444443,23.84105960264901,5.5555555555555545,11.226415094339623,0.0,85.0,1.0,0.0,81.0,66.0,73.5,1.16
2012,37,97.0,0.0,30.65573770491803,35.0,24.305555555555554,35.76158940397351,7.4074074074074066,5.613207547169812,0.0,211.0927152317881,1.6666666666666667,0.0,77.0,55.0,66.0,0.03
2012,38,134.0,0.0,22.0,75.63559322033899,20.83333333333333,33.112582781456965,9.25925925925926,36.886792452830186,0.0,85.0,1.6666666666666667,0.0,73.0,50.0,61.5,1.64
2012,39,145.0,0.0,10.81967213114754,48.9406779661017,34.72222222222222,64.90066225165563,13.888888888888886,20.047169811320764,0.0,85.0,1.0,0.0,69.0,53.0,61.0,1.18
2012,40,158.0,0.0,52.295081967213115,25.21186440677966,38.194444444444436,42.3841059602649,13.888888888888886,11.226415094339623,0.0,213.9072847682119,1.6666666666666667,0.0,69.0,55.0,62.0,1.51
2012,41,165.0,0.0,48.83720930232558,80.0,92.23529411764706,109.57142857142857,19.283582089552237,18.30769230769231,0.0,80.0,1.4545454545454546,0.0,56.0,42.0,49.0,0.4
2012,42,169.0,0.0,23.72093023255814,182.4,64.0,57.57142857142857,19.283582089552237,15.076923076923075,0.0,80.0,1.4545454545454546,0.0,67.0,47.0,57.0,0.9
2012,43,176.0,0.0,47.44186046511628,80.0,84.70588235294117,65.0,18.26865671641791,30.153846153846153,0.0,320.0,1.0909090909090908,0.0,64.0,49.0,56.5,0.11
2012,44,167.0,0.6,30.0,57.6,47.058823529411775,27.857142857142854,11.164179104477613,20.46153846153846,0.0,80.0,1.0,0.0,57.0,47.0,52.0,0.04
2012,45,161.0,0.62,58.32402234636872,49.63265306122449,38.57142857142857,21.10144927536232,10.521739130434783,18.133333333333333,0.0,0.0,3.0,78.0,44.0,32.0,38.0,0.15
2012,46,144.0,2.08,17.094972067039105,102.36734693877553,25.714285714285715,43.82608695652174,11.478260869565215,18.133333333333333,0.0,0.0,2.8235294117647056,78.0,50.0,32.0,41.0,0.18
2012,47,143.0,3.5,27.150837988826808,38.0,18.571428571428573,22.72463768115942,9.565217391304348,7.466666666666668,0.0,0.0,5.647058823529411,78.0,50.0,28.0,39.0,0.05
2012,48,162.0,7.41,77.43016759776536,38.0,37.142857142857146,24.347826086956523,12.434782608695652,36.266666666666666,0.0,0.0,3.5294117647058822,78.0,40.0,27.0,33.5,0.14
2012,49,223.0,22.87,41.77215189873417,62.83783783783783,36.52941176470589,28.333333333333336,20.43010752688172,56.66666666666666,4.0,0.0,11.0,0.0,50.0,32.0,41.0,0.42
2012,50,272.0,33.09,29.58860759493671,34.45945945945946,29.764705882352942,23.448275862068968,19.408602150537632,28.84848484848485,4.0,0.0,7.719298245614035,0.0,47.0,28.0,37.5,0.33
2012,51,419.0,43.2,53.95569620253164,14.189189189189188,18.94117647058824,9.770114942528737,15.32258064516129,17.515151515151516,11.25,0.0,12.543859649122805,0.0,44.0,34.0,39.0,2.01
2012,52,547.0,50.27,74.84177215189874,12.162162162162161,10.823529411764708,7.816091954022988,17.36559139784946,40.18181818181818,4.0,0.0,14.473684210526313,0.0,38.0,27.0,32.5,1.08
2013,1,654.0,40.37,74.84177215189874,26.35135135135135,18.94117647058824,15.632183908045974,22.47311827956989,26.78787878787879,8.75,0.0,20.263157894736842,0.0,36.0,20.0,28.0,0.01
2013,2,700.0,39.0,97.65853658536585,104.81889763779527,118.76271186440678,121.81673306772907,73.66153846153846,58.971830985915496,6.0,0.0,38.008583690987116,0.0,43.0,22.0,32.5,0.23
2013,3,597.0,31.32,90.14634146341464,86.67716535433071,130.5084745762712,95.04382470119522,87.69230769230771,74.64788732394365,6.0,0.0,70.38626609442059,0.0,42.0,29.0,35.5,0.42
2013,4,419.0,29.83,42.569105691056905,64.50393700787401,35.23728813559322,81.6573705179283,41.215384615384615,43.29577464788731,16.38095238095238,0.0,33.08154506437769,0.0,25.0,11.0,18.0,0.0
2013,5,352.0,22.73,77.62601626016259,64.0,23.49152542372881,37.482071713147405,25.43076923076923,35.08450704225352,7.6190476190476195,0.0,22.523605150214596,0.0,33.0,22.0,27.5,1.12
2013,6,271.0,21.03,102.26666666666668,19.0,10.666666666666666,7.764705882352941,23.448275862068964,36.266666666666666,0.0,0.0,12.549019607843134,0.0,32.0,21.0,26.5,0.62
2013,7,208.0,15.87,20.977777777777774,19.0,10.666666666666666,3.882352941176471,16.413793103448278,17.066666666666666,0.0,0.0,9.411764705882351,0.0,43.0,30.0,36.5,0.29
2013,8,193.0,11.4,52.444444444444436,38.0,16.0,8.411764705882353,15.241379310344827,6.4,0.0,0.0,10.196078431372547,0.0,38.0,21.0,29.5,0.22
2013,9,159.0,22.64,60.31111111111111,38.0,10.666666666666666,23.94117647058824,12.89655172413793,36.266666666666666,0.0,0.0,7.84313725490196,0.0,43.0,34.0,38.5,0.82
2013,10,157.0,20.38,39.028776978417255,0.0,6.578947368421053,24.54545454545455,9.782608695652174,17.647058823529417,0.0,0.0,3.888888888888889,0.0,41.0,31.0,36.0,0.38
2013,11,181.0,9.39,39.028776978417255,0.0,2.631578947368421,32.72727272727273,8.695652173913045,24.509803921568626,0.0,0.0,3.888888888888889,0.0,50.0,30.0,40.0,0.9
2013,12,177.0,11.3,28.9568345323741,0.0,3.947368421052632,32.72727272727273,10.869565217391305,27.450980392156865,0.0,0.0,5.0,0.0,38.0,27.0,32.5,0.59
2013,13,166.0,9.64,49.10071942446043,0.0,6.578947368421053,18.0,9.782608695652174,8.823529411764708,0.0,0.0,6.111111111111112,0.0,53.0,32.0,42.5,0.0
2013,14,172.0,14.53,18.884892086330932,0.0,5.2631578947368425,18.0,10.869565217391305,21.568627450980397,0.0,0.0,6.111111111111112,0.0,53.0,30.0,41.5,0.16
2013,15,175.0,13.14,47.17948717948718,0.0,2.1818181818181817,12.0,11.578947368421053,21.12,15.79746835443038,0.0,7.272727272727272,0.0,60.0,39.0,49.5,0.92
2013,16,193.0,7.77,16.41025641025641,0.0,5.454545454545454,19.404255319148934,9.473684210526317,33.44,8.0,0.0,3.636363636363636,0.0,62.0,40.0,51.0,0.39
2013,17,118.0,7.63,31.794871794871803,0.0,3.0,9.191489361702127,10.526315789473683,22.0,8.0,0.0,5.090909090909091,0.0,63.0,38.0,50.5,0.04
2013,18,152.0,6.58,24.615384615384613,0.0,4.363636363636363,19.404255319148934,8.421052631578947,11.44,16.20253164556962,0.0,4.0,0.0,69.0,43.0,56.0,0.0
2013,19,149.0,4.7,8.75,0.0,2.0,5.0,4.266666666666667,18.777777777777782,0.0,0.0,1.0666666666666669,0.0,72.0,52.0,62.0,0.96
2013,20,153.0,1.96,9.333333333333334,0.0,5.333333333333333,5.0,4.266666666666667,14.444444444444445,0.0,0.0,1.0,0.0,71.0,45.0,58.0,0.04
2013,21,143.0,0.0,18.08333333333333,0.0,2.6666666666666665,6.0,4.266666666666667,8.666666666666666,0.0,0.0,1.8666666666666667,0.0,74.0,55.0,64.5,1.88
2013,22,150.0,0.0,19.83333333333333,0.0,2.0,14.0,3.2,10.111111111111109,0.0,0.0,1.0666666666666669,0.0,80.0,58.0,69.0,1.04
2013,23,156.0,0.64,47.31578947368421,14.673913043478262,2.0,8.4375,3.75,12.465753424657535,0.0,77.0,4.0,0.0,75.0,55.0,65.0,4.14
2013,24,130.0,0.0,47.31578947368421,14.673913043478262,4.0,12.65625,3.75,21.095890410958905,0.0,77.0,1.0,0.0,74.0,57.0,65.5,4.54
2013,25,106.0,0.0,29.0,15.65217391304348,6.0,9.84375,5.0,19.178082191780824,0.0,77.0,1.0,0.0,83.0,59.0,71.0,0.93
2013,26,112.0,0.89,50.368421052631575,9.0,2.0,14.0625,3.75,6.712328767123287,0.0,77.0,1.0,0.0,85.0,70.0,77.5,1.64
2013,27,77.0,0.0,29.0,9.0,2.0,9.0,3.75,10.547945205479452,0.0,77.0,1.0,0.0,87.0,74.0,80.5,0.19
2013,28,98.0,1.02,11.0,9.0,1.4545454545454546,8.0,1.0909090909090908,4.40677966101695,8.0,0.0,1.0,0.0,85.0,72.0,78.5,1.29
2013,29,92.0,0.0,11.0,18.0,2.9090909090909087,4.0,3.272727272727273,4.40677966101695,8.0,0.0,1.0,0.0,94.0,74.0,84.0,0.03
2013,30,82.0,0.0,22.0,18.0,2.1818181818181817,8.0,3.272727272727273,4.40677966101695,8.0,0.0,4.0,0.0,83.0,67.0,75.0,1.0
2013,31,71.0,0.0,22.0,9.0,1.4545454545454546,4.0,4.363636363636363,6.779661016949151,8.0,0.0,1.0,0.0,82.0,63.0,72.5,0.61
2013,32,82.0,0.0,22.349206349206348,0.0,1.6,19.02439024390244,4.9230769230769225,4.355555555555555,8.0,0.0,1.0,0.0,79.0,58.0,68.5,1.28
2013,33,80.0,0.0,22.0,0.0,1.6,14.634146341463413,3.692307692307693,4.355555555555555,8.0,0.0,1.0,0.0,80.0,56.0,68.0,0.04
2013,34,71.0,0.0,44.698412698412696,0.0,1.6,8.78048780487805,2.4615384615384617,11.822222222222226,8.0,0.0,1.0,0.0,81.0,62.0,71.5,0.02
2013,35,71.0,0.0,20.952380952380953,0.0,3.2,17.5609756097561,4.9230769230769225,7.466666666666668,32.0,0.0,4.0,0.0,83.0,67.0,75.0,1.65
2013,36,61.0,0.0,13.643410852713178,49.31506849315068,25.157232704402514,29.48275862068966,7.0,15.255102040816324,0.0,72.0,2.3529411764705883,0.0,79.0,58.0,68.5,0.42
2013,37,86.0,0.0,18.759689922480614,47.67123287671233,23.89937106918239,55.86206896551725,10.0,24.642857142857146,0.0,72.0,1.7647058823529411,0.0,78.0,60.0,69.0,1.32
2013,38,92.0,1.09,25.58139534883721,23.013698630136986,35.22012578616353,32.58620689655173,14.0,24.642857142857146,0.0,72.0,5.882352941176472,0.0,73.0,47.0,60.0,0.05
2013,39,129.0,0.0,26.434108527131787,72.32876712328769,54.088050314465406,76.0344827586207,18.0,29.33673469387755,0.0,72.0,2.0,0.0,71.0,48.0,59.5,0.83
2013,40,121.0,0.0,25.58139534883721,47.67123287671233,61.635220125786155,76.0344827586207,21.0,21.122448979591837,0.0,360.0,2.0,0.0,75.0,49.0,62.0,0.03
2013,41,123.0,0.81,34.0,83.0,89.05454545454546,89.40397350993378,19.894736842105264,16.88888888888889,7.0,0.0,3.294117647058824,0.0,68.0,49.0,58.5,1.66
2013,42,162.0,0.0,56.79120879120879,62.96551724137931,76.12727272727273,79.47019867549669,19.894736842105264,14.074074074074074,7.0,0.0,1.8823529411764703,0.0,66.0,48.0,57.0,0.11
2013,43,138.0,1.45,34.37362637362637,123.06896551724138,79.0,47.68211920529802,22.105263157894736,22.51851851851852,7.0,0.0,1.4117647058823528,0.0,55.0,37.0,46.0,0.01
2013,44,162.0,1.85,44.835164835164825,62.96551724137931,71.81818181818181,83.44370860927151,22.105263157894736,22.51851851851852,7.0,0.0,1.4117647058823528,0.0,61.0,37.0,49.0,0.29
2013,45,168.0,1.19,23.703703703703702,28.0,62.097087378640786,71.21739130434783,14.56,21.942857142857147,0.0,0.0,2.9473684210526314,0.0,53.0,34.0,43.5,0.19
2013,46,173.0,2.31,23.703703703703702,28.0,42.990291262135926,52.95652173913044,12.48,19.2,0.0,0.0,1.263157894736842,0.0,53.0,30.0,41.5,0.05
2013,47,154.0,2.6,56.88888888888889,28.0,28.660194174757287,21.91304347826087,14.56,5.485714285714287,0.0,0.0,2.1052631578947367,0.0,52.0,34.0,43.0,0.48
