week,year,week_number,cough_medicine,flu_clinic,flu_shot,flu_vaccine,flu,influenza,oseltamivir,relenza,tamiflu,zanamivir
8/17/14,2014,33,10.431034482758621,18.0,8.75,28.125,5.208333333333334,17.191011235955056,0.0,0.0,1.0,0.0
8/24/14,2014,34,9.956896551724139,90.0,13.75,26.5625,5.208333333333334,20.0561797752809,0.0,0.0,1.7857142857142858,0.0
8/31/14,2014,35,14.698275862068966,18.0,8.75,25.0,6.25,15.280898876404494,0.0,0.0,3.2142857142857144,0.0
9/7/14,2014,36,33.67088607594937,44.8,8.0,44.359550561797754,9.454545454545455,20.8,30.0,0.0,1.0,0.0
9/14/14,2014,37,35.44303797468354,89.6,28.0,33.97752808988764,11.818181818181818,27.733333333333334,30.0,0.0,2.0,0.0
9/21/14,2014,38,35.44303797468354,89.6,40.0,45.30337078651685,14.181818181818182,41.6,40.52980132450331,0.0,1.0,0.0
9/28/14,2014,39,35.44303797468354,56.0,64.0,44.359550561797754,16.545454545454547,13.866666666666667,79.47019867549669,0.0,2.0,0.0
10/5/14,2014,40,15.652173913043478,98.5130890052356,118.64591439688716,179.37219730941703,30.857142857142858,32.0,19.0,0.0,1.0,0.0
10/12/14,2014,41,23.47826086956522,29.759162303664922,109.40077821011673,100.44843049327355,31.885714285714286,26.666666666666668,76.0,0.0,2.0,0.0
10/19/14,2014,42,30.52173913043478,48.230366492146594,70.87937743190662,69.95515695067265,24.685714285714287,32.0,19.0,0.0,1.0,0.0
10/26/14,2014,43,38.34782608695652,19.49738219895288,97.07392996108949,50.224215246636774,20.571428571428573,13.333333333333334,19.0,0.0,2.0,0.0
11/2/14,2014,44,55.031847133757964,16.807692307692307,70.0,44.40298507462686,17.0,25.880281690140848,0.0,0.0,3.0769230769230766,0.0
11/9/14,2014,45,21.78343949044586,32.73076923076923,63.33333333333333,34.25373134328358,18.0,17.007042253521128,0.0,0.0,3.0769230769230766,0.0
11/16/14,2014,46,22.929936305732486,49.53846153846154,26.666666666666664,20.298507462686565,10.0,14.788732394366198,0.0,0.0,3.0769230769230766,0.0
11/23/14,2014,47,37.8343949044586,23.0,21.666666666666664,22.83582089552239,11.0,19.225352112676056,0.0,0.0,7.692307692307692,0.0
11/30/14,2014,48,42.4203821656051,15.923076923076923,33.333333333333336,48.208955223880594,14.0,28.098591549295776,0.0,0.0,3.0769230769230766,0.0
12/7/14,2014,49,55.32203389830509,12.0,41.904761904761905,55.8,15.768115942028986,38.55072463768116,0.0,0.0,6.72,0.0
12/14/14,2014,50,47.25423728813559,12.0,20.952380952380953,52.2,15.768115942028986,46.26086956521739,0.0,0.0,10.453333333333333,0.0
12/21/14,2014,51,43.79661016949152,12.0,19.047619047619047,45.0,11.826086956521738,45.15942028985507,0.0,0.0,23.893333333333334,0.0
12/28/14,2014,52,57.6271186440678,12.0,38.095238095238095,72.0,24.63768115942029,22.028985507246375,0.0,0.0,14.933333333333334,0.0
1/4/15,2015,1,45.58139534883721,29.333333333333332,28.8,32.94117647058823,27.659574468085108,48.0,40.0,94.0,19.139240506329113,0.0
1/11/15,2015,2,74.44961240310077,29.333333333333332,17.28,27.058823529411764,24.46808510638298,32.0,40.0,94.0,33.31645569620253,0.0
1/18/15,2015,3,45.58139534883721,29.333333333333332,15.84,23.529411764705884,27.659574468085108,16.0,20.0,94.0,37.56962025316456,0.0
1/25/15,2015,4,30.387596899224807,22.0,10.08,36.470588235294116,20.21276595744681,28.0,20.0,94.0,21.974683544303797,0.0
2/1/15,2015,5,55.63636363636363,12.0,7.714285714285714,9.846153846153847,21.714285714285715,39.0,0.0,0.0,16.225352112676056,0.0
2/8/15,2015,6,27.104895104895103,12.0,7.714285714285714,6.769230769230769,20.571428571428573,15.0,0.0,0.0,11.492957746478874,0.0
2/15/15,2015,7,68.47552447552448,24.64864864864865,11.571428571428571,14.153846153846153,16.0,27.0,0.0,0.0,8.788732394366198,0.0
2/22/15,2015,8,52.78321678321678,23.35135135135135,9.0,9.23076923076923,13.714285714285714,19.0,0.0,0.0,11.492957746478874,0.0
3/1/15,2015,9,48.0,11.0,12.5,10.232558139534884,11.916666666666666,30.79470198675497,0.0,0.0,23.375,0.0
3/8/15,2015,10,43.63636363636363,11.0,7.5,7.441860465116279,10.833333333333334,27.71523178807947,0.0,0.0,6.1875,0.0
3/15/15,2015,11,65.45454545454545,11.0,6.0,7.441860465116279,15.166666666666666,24.635761589403973,0.0,0.0,12.375,0.0
3/22/15,2015,12,45.81818181818182,55.0,10.0,7.441860465116279,13.0,47.21854304635762,0.0,0.0,6.875,0.0
3/29/15,2015,13,85.0909090909091,11.0,6.0,7.441860465116279,14.083333333333334,24.635761589403973,0.0,0.0,6.1875,0.0
4/5/15,2015,14,76.90140845070422,11.0,9.0,23.272727272727273,10.285714285714286,20.52,15.0,0.0,10.08,90.0
4/12/15,2015,15,63.098591549295776,11.0,3.0,25.21212121212121,10.285714285714286,25.84,31.45631067961165,0.0,5.6,360.0
4/19/15,2015,16,35.0,44.0,3.0,15.515151515151516,8.228571428571428,15.2,28.54368932038835,0.0,12.32,90.0
4/26/15,2015,17,35.0,11.0,3.0,16.0,7.2,14.44,15.0,0.0,7.0,90.0
5/3/15,2015,18,50.63291139240506,12.0,2.5,3.75,5.769230769230769,36.14457831325301,0.0,0.0,10.0,0.0
5/10/15,2015,19,26.582278481012658,19.672131147540984,2.0,7.5,6.9230769230769225,31.626506024096383,0.0,0.0,2.0,0.0
5/17/15,2015,20,67.0886075949367,40.32786885245902,2.5,3.75,6.9230769230769225,25.602409638554214,0.0,0.0,2.0,0.0
5/24/15,2015,21,55.69620253164557,12.0,2.5,3.0,5.769230769230769,13.554216867469878,0.0,0.0,2.0,0.0
5/31/15,2015,22,40.0,12.0,2.5,3.0,4.615384615384615,18.072289156626503,0.0,0.0,2.0,0.0
6/7/15,2015,23,11.851851851851851,0.0,1.0,6.0,5.714285714285714,9.777777777777779,0.0,0.0,8.0,0.0
6/14/15,2015,24,49.77777777777778,0.0,1.0,6.857142857142857,5.714285714285714,12.833333333333334,0.0,0.0,2.0,0.0
6/21/15,2015,25,11.851851851851851,0.0,1.0,6.857142857142857,4.285714285714286,7.333333333333333,0.0,0.0,2.0,0.0
6/28/15,2015,26,22.51851851851852,0.0,1.0,10.285714285714286,4.285714285714286,14.055555555555555,0.0,0.0,2.0,0.0
7/5/15,2015,27,26.0,10.0,2.0,10.32258064516129,3.4285714285714284,21.02857142857143,0.0,0.0,2.4615384615384617,0.0
7/12/15,2015,28,23.24705882352941,10.0,1.5,10.0,2.5714285714285716,8.0,0.0,0.0,2.0,0.0
7/19/15,2015,29,35.48235294117647,10.0,4.0,10.32258064516129,2.5714285714285716,10.971428571428572,0.0,0.0,2.0,0.0
7/26/15,2015,30,45.27058823529412,10.0,2.5,19.35483870967742,3.4285714285714284,8.0,0.0,0.0,5.538461538461538,0.0
8/2/15,2015,31,26.0,32.0,4.0,13.333333333333334,3.0,9.493670886075948,0.0,0.0,2.0,0.0
8/9/15,2015,32,66.75675675675676,32.0,2.608695652173913,13.333333333333334,2.0,5.063291139240506,0.0,0.0,2.0,0.0
8/16/15,2015,33,26.0,54.339622641509436,7.82608695652174,18.333333333333336,5.0,9.493670886075948,0.0,0.0,2.0,0.0
8/23/15,2015,34,31.62162162162162,54.339622641509436,1.7391304347826089,11.666666666666668,4.0,18.987341772151897,0.0,0.0,2.0,0.0
8/30/15,2015,35,31.62162162162162,51.320754716981135,7.82608695652174,23.333333333333336,6.0,6.962025316455696,0.0,0.0,2.0,0.0
9/6/15,2015,36,15.692307692307692,23.759036144578314,6.753246753246753,35.275590551181104,6.511627906976744,12.375,9.0,0.0,4.0,77.0
9/13/15,2015,37,23.076923076923077,29.0,10.805194805194805,25.19685039370079,7.441860465116279,25.875,9.0,0.0,1.0,77.0
9/20/15,2015,38,46.15384615384615,33.54216867469879,39.16883116883117,42.83464566929134,13.023255813953488,11.25,9.0,0.0,1.0,77.0
9/27/15,2015,39,11.076923076923077,58.69879518072289,47.27272727272727,56.69291338582677,13.023255813953488,22.5,9.0,0.0,1.0,77.0
10/4/15,2015,40,63.66315789473684,59.333333333333336,105.88235294117646,86.93877551020408,22.258064516129032,21.0,8.0,0.0,1.0,0.0
10/11/15,2015,41,21.221052631578946,150.07843137254903,76.23529411764706,75.34693877551021,28.193548387096776,12.0,8.0,0.0,1.0,0.0
10/18/15,2015,42,42.44210526315789,89.0,87.52941176470588,69.55102040816327,22.258064516129032,36.0,8.0,0.0,1.0,0.0
10/25/15,2015,43,40.67368421052632,57.588235294117645,90.3529411764706,52.16326530612245,19.29032258064516,23.0,8.0,0.0,1.0,0.0
11/1/15,2015,44,71.15107913669064,45.91304347826087,72.06896551724138,62.88135593220339,18.958333333333336,12.75,0.0,0.0,6.666666666666667,0.0
11/8/15,2015,45,71.15107913669064,68.17391304347827,49.310344827586206,36.779661016949156,16.041666666666668,8.25,0.0,0.0,3.3333333333333335,0.0
11/15/15,2015,46,26.294964028776977,45.91304347826087,43.62068965517241,52.20338983050848,11.666666666666668,17.25,0.0,0.0,3.3333333333333335,0.0
11/22/15,2015,47,29.388489208633093,32.0,24.655172413793103,17.796610169491526,11.666666666666668,9.75,0.0,0.0,4.0,0.0
11/29/15,2015,48,17.01438848920863,32.0,30.344827586206897,40.33898305084746,11.666666666666668,12.0,0.0,0.0,6.666666666666667,0.0
12/6/15,2015,49,21.185185185185187,33.88235294117647,19.0,14.945054945054945,12.705882352941176,22.535211267605632,0.0,0.0,2.0,0.0
12/13/15,2015,50,65.48148148148148,27.0,28.5,30.76923076923077,11.294117647058824,18.028169014084508,0.0,0.0,3.0,0.0
12/20/15,2015,51,52.0,27.0,5.7,8.791208791208792,9.882352941176471,6.309859154929577,0.0,0.0,5.0,0.0
12/27/15,2015,52,121.33333333333333,74.11764705882354,22.8,25.494505494505493,14.117647058823529,17.12676056338028,0.0,0.0,5.0,0.0
1/3/16,2016,1,68.46846846846847,20.0,16.25,37.333333333333336,13.75,17.205882352941178,9.0,0.0,1.5789473684210527,0.0
1/10/16,2016,2,95.85585585585586,20.0,13.0,16.0,9.625,12.426470588235295,9.0,0.0,1.5789473684210527,0.0
1/17/16,2016,3,53.06306306306306,100.0,16.25,12.444444444444445,9.625,12.426470588235295,9.0,0.0,1.0526315789473684,0.0
1/24/16,2016,4,59.90990990990991,20.0,11.375,17.77777777777778,9.625,6.6911764705882355,44.99999999999999,0.0,2.1052631578947367,0.0
1/31/16,2016,5,102.70270270270271,20.0,8.125,12.444444444444445,12.375,16.25,9.0,0.0,3.68421052631579,0.0
2/7/16,2016,6,41.77777777777778,14.0,8.181818181818182,16.59016393442623,12.272727272727273,21.379310344827587,6.0,0.0,6.0606060606060606,55.0
2/14/16,2016,7,47.34814814814815,7.0,9.818181818181818,9.37704918032787,13.636363636363637,42.758620689655174,6.0,0.0,8.484848484848484,55.0
2/21/16,2016,8,29.244444444444444,14.0,9.818181818181818,13.704918032786885,16.363636363636363,38.48275862068966,6.0,0.0,12.121212121212121,55.0
2/28/16,2016,9,69.62962962962963,7.0,8.181818181818182,4.327868852459017,17.727272727272727,21.379310344827587,6.0,0.0,13.333333333333334,55.0
3/6/16,2016,10,58.390243902439025,7.783783783783784,4.8,6.819672131147541,23.8,39.578947368421055,12.0,54.0,22.0327868852459,0.0
3/13/16,2016,11,61.170731707317074,8.432432432432432,7.2,11.01639344262295,22.4,28.63157894736842,12.0,54.0,24.78688524590164,0.0
3/20/16,2016,12,61.170731707317074,7.783783783783784,7.2,10.491803278688524,21.0,29.473684210526315,48.0,109.64467005076142,19.278688524590162,0.0
3/27/16,2016,13,47.26829268292683,6.0,4.8,3.6721311475409837,16.8,30.31578947368421,12.0,106.35532994923858,17.901639344262296,0.0
4/3/16,2016,14,59.596330275229356,7.0,5.333333333333333,14.0,12.705882352941176,19.79746835443038,0.0,0.0,11.076923076923077,220.0
4/10/16,2016,15,55.48623853211009,7.0,6.4,22.4,14.117647058823529,23.29113924050633,0.0,0.0,11.076923076923077,55.0
4/17/16,2016,16,73.98165137614679,7.0,4.266666666666667,33.6,12.705882352941176,31.443037974683545,0.0,0.0,6.923076923076923,55.0
4/24/16,2016,17,34.93577981651376,7.0,4.0,14.0,8.470588235294118,17.468354430379748,0.0,0.0,6.923076923076923,55.0
5/1/16,2016,18,9.444444444444445,13.0,0.7692307692307692,7.777777777777778,7.692307692307692,15.36144578313253,0.0,0.0,4.615384615384615,0.0
5/8/16,2016,19,17.0,21.666666666666668,1.1538461538461537,7.0,7.692307692307692,18.433734939759034,0.0,0.0,3.4615384615384612,0.0
5/15/16,2016,20,16.52777777777778,43.333333333333336,1.1538461538461537,7.0,6.153846153846153,18.433734939759034,0.0,0.0,2.3076923076923075,0.0
5/22/16,2016,21,31.875,13.0,1.1538461538461537,18.148148148148145,10.769230769230768,18.433734939759034,0.0,0.0,2.3076923076923075,0.0
5/29/16,2016,22,27.15277777777778,13.0,0.7692307692307692,9.074074074074073,7.692307692307692,14.33734939759036,0.0,0.0,2.3076923076923075,0.0
6/5/16,2016,23,59.83783783783784,0.0,3.2,2.0,4.363636363636363,6.666666666666667,0.0,0.0,2.0,0.0
6/12/16,2016,24,19.945945945945947,0.0,2.0,2.0,4.363636363636363,9.333333333333334,0.0,0.0,2.0,0.0
6/19/16,2016,25,42.108108108108105,0.0,2.0,2.0,2.909090909090909,6.666666666666667,0.0,0.0,2.0,0.0
6/26/16,2016,26,42.108108108108105,0.0,4.8,4.0,4.363636363636363,9.333333333333334,0.0,0.0,4.0,0.0
7/3/16,2016,27,13.25301204819277,7.0,4.615384615384615,2.727272727272727,5.0,7.403846153846153,0.0,0.0,1.25,0.0
7/10/16,2016,28,37.10843373493976,7.0,3.0,5.454545454545454,5.0,9.519230769230768,0.0,0.0,1.0,0.0
7/17/16,2016,29,35.783132530120476,7.0,3.4615384615384612,8.181818181818182,3.3333333333333335,16.923076923076923,0.0,0.0,1.25,0.0
7/24/16,2016,30,22.0,7.0,3.4615384615384612,2.727272727272727,3.3333333333333335,15.865384615384615,0.0,0.0,1.25,0.0
7/31/16,2016,31,23.855421686746986,35.0,3.4615384615384612,10.909090909090908,3.3333333333333335,5.288461538461538,0.0,0.0,1.25,0.0
8/7/16,2016,32,29.0,7.0,2.8,18.387096774193548,2.909090909090909,15.545454545454545,6.0,0.0,1.0,0.0
8/14/16,2016,33,20.714285714285715,7.0,7.0,9.806451612903226,2.909090909090909,4.090909090909091,12.244897959183673,0.0,1.0,0.0
8/21/16,2016,34,20.714285714285715,7.0,8.4,13.483870967741936,4.363636363636363,5.7272727272727275,11.755102040816327,0.0,1.0,0.0
8/28/16,2016,35,45.57142857142857,28.0,9.8,34.32258064516129,5.818181818181818,10.636363636363637,6.0,0.0,1.0,0.0
9/4/16,2016,36,31.2,32.967032967032964,19.132075471698112,24.269662921348313,8.727272727272727,13.8125,24.0,0.0,2.0,0.0
9/11/16,2016,37,21.6,31.64835164835165,30.90566037735849,30.337078651685392,10.181818181818182,25.5,6.0,0.0,2.0,0.0
9/18/16,2016,38,50.4,31.64835164835165,48.56603773584906,65.73033707865169,10.181818181818182,22.3125,6.0,0.0,4.0,0.0
9/25/16,2016,39,40.8,23.736263736263737,57.39622641509434,59.662921348314605,18.90909090909091,6.375,6.0,0.0,2.0,0.0
10/2/16,2016,40,61.15384615384615,117.16535433070867,71.63934426229508,47.67567567567568,17.647058823529413,22.235294117647058,0.0,0.0,0.625,0.0
10/9/16,2016,41,64.06593406593407,29.291338582677167,76.31147540983606,52.972972972972975,23.529411764705884,11.647058823529411,0.0,0.0,0.625,0.0
10/16/16,2016,42,26.208791208791208,104.96062992125985,82.54098360655738,43.7027027027027,20.58823529411765,13.764705882352942,0.0,0.0,1.5625,0.0
10/23/16,2016,43,64.06593406593407,58.58267716535433,90.32786885245902,56.945945945945944,20.58823529411765,20.11764705882353,0.0,0.0,1.5625,0.0
10/30/16,2016,44,49.50549450549451,62.0,59.180327868852466,43.7027027027027,17.647058823529413,22.235294117647058,0.0,0.0,0.625,0.0
11/6/16,2016,45,56.0,81.5625,55.51401869158879,38.21176470588235,13.621621621621621,11.35135135135135,0.0,0.0,2.4,0.0
11/13/16,2016,46,66.0,67.5,57.19626168224299,43.67058823529412,18.16216216216216,6.486486486486487,0.0,0.0,2.4,0.0
11/20/16,2016,47,70.0,45.0,18.50467289719626,9.552941176470588,12.108108108108109,15.405405405405405,0.0,0.0,1.6,0.0
11/27/16,2016,48,48.0,30.9375,48.78504672897196,24.564705882352943,12.108108108108109,26.756756756756758,0.0,0.0,1.6,0.0
12/4/16,2016,49,75.94771241830065,9.0,37.5,14.0625,12.76595744680851,13.255813953488373,17.733333333333334,0.0,1.2,49.0
12/11/16,2016,50,84.62745098039215,9.0,25.5,14.0625,12.76595744680851,20.325581395348838,14.0,0.0,2.4,49.0
12/18/16,2016,51,93.30718954248366,17.28,27.0,18.75,15.319148936170214,22.093023255813954,38.266666666666666,0.0,8.4,49.0
12/25/16,2016,52,78.11764705882354,18.72,30.0,13.125,19.148936170212767,20.325581395348838,14.0,0.0,12.0,49.0
1/1/17,2017,1,50.0,6.0,29.850746268656717,27.0,25.297619047619047,33.07926829268293,8.0,0.0,6.923076923076923,0.0
1/8/17,2017,2,90.0,10.588235294117647,27.98507462686567,42.47191011235955,22.32142857142857,31.189024390243905,13.559322033898304,0.0,16.615384615384617,0.0
1/15/17,2017,3,122.0,6.0,27.98507462686567,42.47191011235955,26.785714285714285,24.573170731707318,13.559322033898304,0.0,22.153846153846153,0.0
1/22/17,2017,4,80.0,6.0,14.925373134328359,40.955056179775276,22.32142857142857,32.13414634146342,12.88135593220339,0.0,24.923076923076923,0.0
1/29/17,2017,5,48.0,19.411764705882355,24.253731343283583,9.101123595505618,28.273809523809522,34.024390243902445,8.0,0.0,19.384615384615383,0.0
2/5/17,2017,6,78.73684210526316,8.537313432835822,26.0,14.727272727272727,32.25806451612903,48.613138686131386,29.743589743589745,55.0,41.070422535211264,0.0
2/12/17,2017,7,42.94736842105263,17.074626865671643,14.0,9.818181818181818,24.193548387096776,42.13138686131387,28.256410256410255,55.0,25.859154929577464,0.0
2/19/17,2017,8,42.94736842105263,17.850746268656717,8.0,24.545454545454547,24.193548387096776,36.72992700729927,58.0,55.0,27.380281690140844,0.0
2/26/17,2017,9,39.36842105263158,8.537313432835822,8.0,22.90909090909091,19.35483870967742,20.525547445255473,29.0,55.0,13.690140845070422,0.0
3/5/17,2017,10,60.98876404494382,36.0,11.2,10.285714285714286,16.774193548387096,16.224719101123597,17.05960264900662,0.0,14.142857142857142,46.0
3/12/17,2017,11,63.640449438202246,9.0,7.466666666666667,9.0,11.741935483870968,18.786516853932586,17.66887417218543,0.0,12.571428571428571,184.0
3/19/17,2017,12,82.20224719101124,9.0,5.6,18.0,11.741935483870968,23.0561797752809,17.66887417218543,0.0,6.285714285714286,46.0
3/26/17,2017,13,29.168539325842698,9.0,3.7333333333333334,7.714285714285714,11.741935483870968,17.93258426966292,39.602649006622514,0.0,11.0,46.0
4/2/17,2017,14,93.6144578313253,8.25,7.2727272727272725,14.0625,13.636363636363637,14.28,27.5,0.0,5.833333333333334,0.0
4/9/17,2017,15,86.92771084337349,9.0,3.6363636363636362,7.8125,10.90909090909091,30.24,11.0,0.0,5.833333333333334,0.0
4/16/17,2017,16,51.26506024096385,6.0,4.0,9.375,6.818181818181818,21.0,11.0,0.0,2.5,0.0
4/23/17,2017,17,69.09638554216866,6.0,7.2727272727272725,9.375,6.818181818181818,22.68,11.0,0.0,1.6666666666666667,0.0
4/30/17,2017,18,69.09638554216866,12.75,1.8181818181818181,9.375,6.818181818181818,16.8,27.5,0.0,4.166666666666667,0.0
5/7/17,2017,19,60.2,11.478260869565217,2.6666666666666665,5.4,6.4,17.733333333333334,20.983606557377048,0.0,2.2222222222222223,0.0
5/14/17,2017,20,36.55,6.0,2.6666666666666665,18.0,4.8,13.933333333333334,8.0,0.0,0.8888888888888888,0.0
5/21/17,2017,21,55.9,6.0,2.0,6.3,6.4,16.466666666666665,11.01639344262295,0.0,0.8888888888888888,0.0
5/28/17,2017,22,19.35,12.521739130434783,2.6666666666666665,6.3,6.4,27.866666666666667,8.0,0.0,1.0,0.0
6/4/17,2017,23,33.283018867924525,0.0,2.6666666666666665,7.741935483870968,5.333333333333333,8.0,6.0,56.0,1.0,0.0
6/11/17,2017,24,14.264150943396226,0.0,6.666666666666667,5.419354838709677,5.333333333333333,5.333333333333333,6.0,56.0,1.0,0.0
6/18/17,2017,25,14.264150943396226,0.0,3.0,5.419354838709677,2.6666666666666665,8.0,6.0,224.0,2.0,0.0
6/25/17,2017,26,22.18867924528302,0.0,2.6666666666666665,5.419354838709677,2.6666666666666665,14.666666666666666,6.0,56.0,1.0,0.0
7/2/17,2017,27,18.506493506493506,7.0,3.0,6.0,2.3076923076923075,3.571428571428571,6.0,0.0,2.0,0.0
7/9/17,2017,28,8.766233766233766,7.0,2.25,4.0,3.4615384615384612,3.571428571428571,6.0,0.0,4.0,0.0
7/16/17,2017,29,8.766233766233766,7.0,5.25,7.0,2.3076923076923075,3.571428571428571,6.0,0.0,2.0,0.0
7/23/17,2017,30,12.662337662337663,35.0,2.25,2.3333333333333335,3.4615384615384612,6.632653061224489,6.0,0.0,4.0,0.0
7/30/17,2017,31,26.2987012987013,7.0,5.25,4.666666666666667,3.4615384615384612,7.653061224489796,6.0,0.0,2.0,0.0
8/6/17,2017,32,11.454545454545455,10.0,6.666666666666667,8.75,4.8,8.0,9.0,0.0,1.0,0.0
8/13/17,2017,33,22.90909090909091,13.68421052631579,8.333333333333334,13.75,6.4,10.0,9.0,0.0,1.0,0.0
8/20/17,2017,34,16.545454545454547,13.68421052631579,11.666666666666666,12.5,6.4,8.0,9.0,0.0,2.0,0.0
8/27/17,2017,35,33.09090909090909,12.631578947368421,13.333333333333334,25.0,6.4,18.0,36.0,0.0,2.0,0.0
9/3/17,2017,36,41.46341463414634,10.56,24.412371134020617,32.72727272727273,8.470588235294118,14.482758620689655,22.271604938271604,53.0,0.8888888888888888,0.0
9/10/17,2017,37,39.02439024390244,25.52,32.04123711340206,24.87272727272727,9.882352941176471,14.482758620689655,11.0,53.0,0.8888888888888888,0.0
9/17/17,2017,38,48.78048780487805,10.56,42.72164948453608,53.67272727272727,12.705882352941176,18.620689655172413,10.864197530864198,53.0,1.3333333333333333,0.0
9/24/17,2017,39,70.73170731707317,41.36,48.824742268041234,32.72727272727273,16.941176470588236,12.413793103448276,10.864197530864198,212.0,0.8888888888888888,0.0
10/1/17,2017,40,58.62831858407079,58.88,100.26402640264025,76.32692307692308,21.095890410958905,38.33333333333333,23.333333333333332,51.0,2.5,0.0
10/8/17,2017,41,46.902654867256636,43.52,88.94389438943894,63.0,22.602739726027398,17.311827956989244,14.0,51.0,2.0,0.0
10/15/17,2017,42,65.66371681415929,58.88,106.73267326732673,71.48076923076923,25.616438356164384,22.258064516129032,23.333333333333332,255.00000000000003,2.5,0.0
10/22/17,2017,43,18.761061946902654,87.04,118.05280528052805,52.09615384615385,22.602739726027398,27.204301075268816,23.333333333333332,51.0,2.5,0.0
10/29/17,2017,44,75.04424778761062,71.68,76.006600660066,52.09615384615385,18.08219178082192,9.89247311827957,14.0,51.0,2.5,0.0
11/5/17,2017,45,74.8663101604278,34.285714285714285,75.23404255319149,19.862068965517242,18.488888888888887,14.904109589041095,5.0,0.0,3.2,0.0
11/12/17,2017,46,89.83957219251337,24.935064935064936,50.638297872340424,35.310344827586206,17.066666666666666,21.424657534246574,5.0,0.0,1.6,0.0
11/19/17,2017,47,102.67379679144385,35.84415584415584,28.93617021276596,13.241379310344827,11.377777777777778,14.904109589041095,5.0,0.0,3.2,0.0
11/26/17,2017,48,132.62032085561498,24.935064935064936,49.191489361702125,59.58620689655172,17.066666666666666,16.767123287671232,5.0,0.0,8.0,0.0
12/3/17,2017,49,47.17314487632509,12.692307692307692,45.40909090909091,48.81889763779528,17.0625,30.21186440677966,8.181818181818182,0.0,3.3333333333333335,0.0
12/10/17,2017,50,81.76678445229682,24.23076923076923,40.36363636363637,41.496062992125985,18.375,14.618644067796609,8.0,0.0,5.833333333333334,0.0
12/17/17,2017,51,48.745583038869256,38.07692307692308,35.31818181818182,21.968503937007874,17.0625,16.56779661016949,8.636363636363635,0.0,5.0,0.0
12/24/17,2017,52,157.24381625441697,15.0,33.63636363636363,28.070866141732285,26.25,23.389830508474574,14.545454545454545,0.0,11.666666666666668,0.0
12/31/17,2017,1,110.07067137809187,15.0,30.272727272727273,14.645669291338583,26.25,30.21186440677966,8.636363636363635,0.0,14.166666666666668,0.0
1/7/18,2018,2,92.38216560509554,39.9647577092511,33.65695792880259,64.93251533742331,42.55591054313099,50.142857142857146,23.013698630136986,0.0,36.59090909090909,0.0
1/14/18,2018,3,122.34394904458598,47.36563876651982,112.62135922330097,85.54601226993866,96.61341853035144,86.78571428571429,45.205479452054796,0.0,38.68181818181818,0.0
1/21/18,2018,4,112.35668789808918,148.01762114537445,129.44983818770226,103.06748466257669,105.814696485623,96.42857142857143,29.589041095890412,0.0,96.18181818181819,0.0
1/28/18,2018,5,64.9171974522293,100.65198237885463,124.27184466019418,82.45398773006134,115.01597444089457,90.64285714285714,82.1917808219178,0.0,104.54545454545455,0.0
2/4/18,2018,6,121.0,190.17142857142858,124.87943262411348,105.23809523809524,141.66666666666666,123.17460317460318,124.5674740484429,0.0,130.82706766917292,50.0
2/11/18,2018,7,66.0,117.02857142857142,96.68085106382979,102.0,120.0,107.93650793650794,125.9515570934256,0.0,133.8345864661654,50.0
2/18/18,2018,8,99.0,40.22857142857143,44.312056737588655,46.95238095238095,83.33333333333333,100.31746031746032,38.75432525951557,0.0,82.70676691729324,50.0
2/25/18,2018,9,110.0,36.57142857142857,18.127659574468087,17.80952380952381,55.0,68.57142857142857,110.72664359861592,0.0,52.63157894736842,50.0
3/4/18,2018,10,23.466666666666665,14.506666666666666,11.636363636363637,5.6,28.338983050847457,37.64912280701754,24.489795918367346,188.0,30.8,0.0
3/11/18,2018,11,49.06666666666667,19.946666666666665,5.818181818181818,7.636363636363637,19.389830508474578,21.36842105263158,12.92517006802721,47.0,23.8,0.0
3/18/18,2018,12,46.93333333333333,19.04,7.2727272727272725,8.654545454545454,19.389830508474578,26.45614035087719,24.489795918367346,47.0,12.6,0.0
3/25/18,2018,13,104.53333333333333,14.506666666666666,7.2727272727272725,6.109090909090909,20.88135593220339,30.526315789473685,38.095238095238095,47.0,16.8,0.0
4/1/18,2018,14,56.89873417721519,28.57142857142857,4.411764705882353,14.0,18.0,26.47826086956522,54.375,0.0,17.647058823529413,0.0
4/8/18,2018,15,84.36708860759494,31.428571428571427,4.411764705882353,6.0,18.0,22.82608695652174,45.916666666666664,0.0,15.882352941176471,0.0
4/15/18,2018,16,66.70886075949367,12.0,10.294117647058824,17.0,13.5,27.391304347826086,22.958333333333332,0.0,10.588235294117647,0.0
4/22/18,2018,17,64.74683544303797,12.0,1.4705882352941178,11.0,15.0,18.26086956521739,29.0,0.0,7.0588235294117645,0.0
4/29/18,2018,18,37.278481012658226,12.0,4.411764705882353,17.0,10.5,10.043478260869565,21.75,0.0,8.823529411764707,0.0
5/6/18,2018,19,37.56521739130435,15.75,4.363636363636363,5.6,7.0,12.69767441860465,16.714285714285715,0.0,1.3333333333333333,0.0
5/13/18,2018,20,18.782608695652176,6.0,2.909090909090909,5.6,7.0,20.558139534883722,13.0,0.0,1.3333333333333333,0.0
5/20/18,2018,21,48.834782608695654,8.25,4.363636363636363,11.2,7.0,6.046511627906977,35.285714285714285,0.0,5.333333333333333,0.0
5/27/18,2018,22,38.81739130434783,6.0,4.363636363636363,5.6,7.0,12.69767441860465,13.0,0.0,2.0,0.0
